"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The server Microsoft.YourPhone_1.25071.54.0_x64__8wekyb3d8bbwe!App.AppXn958k7nsj8mxxmsepqdam8xk948t30sc.mca did not register with DCOM within the required timeout.","10010","0","0","2","0","0","-9187343239835811840","8202","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","480","6404","ASCENDI-HTMOH1J","S-1-5-21-1649049209-2824995486-182282566-1000","8/13/2025 1:20:57 PM","c7de2431-0c08-0001-5a2d-dec7080cdc01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Unspecified error when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","8192","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","2592","2528","ASCENDI-HTMOH1J","S-1-5-18","8/13/2025 9:50:47 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Config Read Failed

Config:	18
Error:	More data is available.","2042","0",,"2","0","0","144115188075855872","8178","Microsoft-Windows-Windows Firewall With Advanced Security","d1bc9aff-2abf-4d71-9146-ecb2a986eb85","System","3000","3092","ASCENDI-HTMOH1J","S-1-5-19","8/13/2025 9:45:26 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 7:43:55 AM on ?8/?13/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","8101","EventLog",,"System","2000","1568","ASCENDI-HTMOH1J",,"8/13/2025 9:45:06 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 4:47:12 PM on ?8/?12/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","8024","EventLog",,"System","1264","2052","ASCENDI-HTMOH1J",,"8/13/2025 7:43:54 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The certificate received from the remote server was issued by an untrusted certificate authority. Because of this, none of the data contained in the certificate can be validated. The TLS connection request has failed. The attached data contains the server certificate.
 The SSPI client process is svchost[WpnService] (PID: 3260).","36882","0",,"2","0","0","-9223372036854775808","8008","Schannel","1f678132-5938-4686-9fdc-c8ff68f15c85","System","920","14812","ASCENDI-HTMOH1J","S-1-5-18","8/12/2025 2:59:28 PM","a8ebdea5-0b3d-0000-04e0-eba83d0bdc01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The certificate received from the remote server was issued by an untrusted certificate authority. Because of this, none of the data contained in the certificate can be validated. The TLS connection request has failed. The attached data contains the server certificate.
 The SSPI client process is svchost[WpnService] (PID: 3260).","36882","0",,"2","0","0","-9223372036854775808","8007","Schannel","1f678132-5938-4686-9fdc-c8ff68f15c85","System","920","14812","ASCENDI-HTMOH1J","S-1-5-18","8/12/2025 2:59:27 PM","a8ebdea5-0b3d-0000-04e0-eba83d0bdc01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Unspecified error when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","7941","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","7400","6060","ASCENDI-HTMOH1J","S-1-5-18","8/12/2025 9:38:14 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Config Read Failed

Config:	18
Error:	More data is available.","2042","0",,"2","0","0","144115188075855872","7932","Microsoft-Windows-Windows Firewall With Advanced Security","d1bc9aff-2abf-4d71-9146-ecb2a986eb85","System","2972","3084","ASCENDI-HTMOH1J","S-1-5-19","8/12/2025 9:32:22 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 10:08:25 PM on ?8/?11/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","7858","EventLog",,"System","1980","2044","ASCENDI-HTMOH1J",,"8/12/2025 9:32:13 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"DCOM got error ""1053"" attempting to start the service WaaSMedicSvc with arguments ""Unavailable"" in order to run the server:
{72566E27-1ABB-4EB3-B4F0-EB431CB1CB32}","10005","0","0","2","0","0","-9187343239835811840","7840","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","532","9732","ASCENDI-HTMOH1J","S-1-5-18","8/11/2025 9:30:41 PM","cf1c2aa8-0ace-0001-799a-1dcfce0adc01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The WaaSMedicSvc service failed to start due to the following error: 
The service did not respond to the start or control request in a timely fashion.","7000","0","49152","2","0","0","-9187343239835811840","7839","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","900","1624","ASCENDI-HTMOH1J",,"8/11/2025 9:30:40 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A timeout was reached (30000 milliseconds) while waiting for the WaaSMedicSvc service to connect.","7009","0","49152","2","0","0","-9187343239835811840","7838","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","900","1624","ASCENDI-HTMOH1J",,"8/11/2025 9:30:40 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Unspecified error when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","7825","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","8876","10744","ASCENDI-HTMOH1J","S-1-5-18","8/11/2025 8:29:21 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Config Read Failed

Config:	18
Error:	More data is available.","2042","0",,"2","0","0","144115188075855872","7814","Microsoft-Windows-Windows Firewall With Advanced Security","d1bc9aff-2abf-4d71-9146-ecb2a986eb85","System","2968","3088","ASCENDI-HTMOH1J","S-1-5-19","8/11/2025 8:18:21 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 4:43:25 PM on ?8/?11/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","7736","EventLog",,"System","2024","1540","ASCENDI-HTMOH1J",,"8/11/2025 8:18:10 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Unspecified error when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","7685","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","9860","8936","ASCENDI-HTMOH1J","S-1-5-18","8/11/2025 9:40:25 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Config Read Failed

Config:	18
Error:	More data is available.","2042","0",,"2","0","0","144115188075855872","7675","Microsoft-Windows-Windows Firewall With Advanced Security","d1bc9aff-2abf-4d71-9146-ecb2a986eb85","System","3064","3156","ASCENDI-HTMOH1J","S-1-5-19","8/11/2025 9:35:35 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 11:31:26 PM on ?8/?9/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","7600","EventLog",,"System","2044","1744","ASCENDI-HTMOH1J",,"8/11/2025 9:35:26 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Installation Failure: Windows failed to install the following update with error 0x80073D02: 9MSSGKG348SP-MicrosoftWindows.Client.WebExperience.","20","1",,"2","1","13","-9223372036854775768","7599","Microsoft-Windows-WindowsUpdateClient","945a8954-c147-4acd-923f-40c45405a658","System","7492","5192","ASCENDI-HTMOH1J","S-1-5-18","8/9/2025 11:33:44 PM","0907d43e-0954-0001-cc25-0a095409dc01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Installation","Windows Update Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Unspecified error when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","7586","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","7936","10304","ASCENDI-HTMOH1J","S-1-5-18","8/9/2025 11:21:37 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Config Read Failed

Config:	18
Error:	More data is available.","2042","0",,"2","0","0","144115188075855872","7577","Microsoft-Windows-Windows Firewall With Advanced Security","d1bc9aff-2abf-4d71-9146-ecb2a986eb85","System","1764","3156","ASCENDI-HTMOH1J","S-1-5-19","8/9/2025 11:06:39 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 12:19:32 AM on ?8/?9/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","7510","EventLog",,"System","2036","1896","ASCENDI-HTMOH1J",,"8/9/2025 11:06:26 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Config Read Failed

Config:	18
Error:	More data is available.","2042","0",,"2","0","0","144115188075855872","7481","Microsoft-Windows-Windows Firewall With Advanced Security","d1bc9aff-2abf-4d71-9146-ecb2a986eb85","System","2932","2992","ASCENDI-HTMOH1J","S-1-5-19","8/8/2025 11:04:58 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 4:08:29 PM on ?8/?8/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","7405","EventLog",,"System","2004","1404","ASCENDI-HTMOH1J",,"8/8/2025 11:04:37 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Software Protection service failed to start due to the following error: 
The service did not respond to the start or control request in a timely fashion.","7000","0","49152","2","0","0","-9187343239835811840","7383","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","896","1100","ASCENDI-HTMOH1J",,"8/8/2025 1:38:47 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
